scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,7,17,0.4117647058823529,14,67,0.208955223880597,0.39402857142857145,0.4397,0.3689521739130435,0.32158695652173913,0.42112608695652176,0.1622470588235294,0.3119576470588235,0.4656067933036231,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,PD-WRL-001,Responsible for analyzing data collected from various cybersecurity defense tools to mitigate risks.,PD,7,17,0.4117647058823529,4,67,0.05970149253731343,0.38948571428571427,0.4457,0.40346000000000004,0.31491,0.37629999999999997,0.1603764705882353,0.31120941176470585,0.4644900281298397,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,PD-WRL-003,"Responsible for investigating, analyzing, and responding to network cybersecurity incidents.",PD,6,17,0.35294117647058826,3,67,0.04477611940298507,0.40243333333333337,0.4222,0.4020875,0.315575,0.4388125,0.14203529411764707,0.26857882352941176,0.40086250794553835,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,PD-WRL-002,Responsible for analyzing digital evidence from computer security incidents to derive useful information in support of system and network vulnerability mitigation.,PD,6,17,0.35294117647058826,2,67,0.029850746268656716,0.37431666666666663,0.418,0.3732,0.33018333333333333,0.40609999999999996,0.13211176470588235,0.26460941176470587,0.3949380335802157,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,DD-WRL-003,"Responsible for developing, creating, modifying, and maintaining computer applications, software, or specialized utility programs.",DD,5,17,0.29411764705882354,2,67,0.029850746268656716,0.42014000000000007,0.5112,0.4279,0.35282,0.38780000000000003,0.12357058823529413,0.2258988235294118,0.3371612391176853,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,5,17,0.29411764705882354,2,67,0.029850746268656716,0.42014000000000007,0.5112,0.4279,0.35282,0.38780000000000003,0.12357058823529413,0.2258988235294118,0.3371612391176853,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-009,"Responsible for planning, estimating costs, budgeting, developing, implementing, and managing product support strategies in order to field and maintain the readiness and operational capability of systems and components.",OG,5,17,0.29411764705882354,4,67,0.05970149253731343,0.40168,0.4275,0.4055142857142857,0.3723571428571429,0.3852428571428571,0.11814117647058824,0.22372705882352942,0.33391981064157805,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-010,"Responsible for leading, coordinating, and the overall success of a defined program. Includes communicating about the program and ensuring alignment with agency or organizational priorities.",OG,5,17,0.29411764705882354,4,67,0.05970149253731343,0.40168,0.4275,0.4055142857142857,0.3723571428571429,0.3852428571428571,0.11814117647058824,0.22372705882352942,0.33391981064157805,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-011,"Responsible for overseeing and directly managing technology projects. Ensures cybersecurity is built into projects to protect the organization’s critical infrastructure and assets, reduce risk, and meet organizational goals. Tracks and communicates project status and demonstrates project value to the organization.",OG,5,17,0.29411764705882354,4,67,0.05970149253731343,0.40168,0.4275,0.4055142857142857,0.3723571428571429,0.3852428571428571,0.11814117647058824,0.22372705882352942,0.33391981064157805,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-015,Responsible for managing a portfolio of technology investments that align with the overall needs of mission and enterprise priorities.,OG,5,17,0.29411764705882354,4,67,0.05970149253731343,0.40168,0.4275,0.4055142857142857,0.3723571428571429,0.3852428571428571,0.11814117647058824,0.22372705882352942,0.33391981064157805,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,5,17,0.29411764705882354,6,67,0.08955223880597014,0.38034,0.4275,0.3744625,0.3458125,0.4450375,0.11186470588235294,0.2212164705882353,0.3301726771811161,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,IN-WRL-002,"Responsible for identifying, collecting, examining, and preserving digital evidence using controlled and documented analytical and investigative techniques.",IN,4,17,0.23529411764705882,2,67,0.029850746268656716,0.39592499999999997,0.418,0.39846,0.32168,0.38689999999999997,0.09315882352941175,0.17844,0.26632742290632866,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,DD-WRL-004,"Responsible for the secure design, development, and testing of systems and the evaluation of system security throughout the systems development life cycle.",DD,4,17,0.23529411764705882,2,67,0.029850746268656716,0.392625,0.427,0.3893,0.332575,0.450475,0.09238235294117647,0.17812941176470587,0.26586386000400347,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-002,"Responsible for developing and maintaining cybersecurity plans, strategy, and policy to support and align with organizational cybersecurity initiatives and regulatory compliance.",OG,4,17,0.23529411764705882,4,67,0.05970149253731343,0.3887,0.4275,0.39385000000000003,0.36155,0.4034,0.09145882352941176,0.17776,0.26531250109745,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-013,"Responsible for operating an information system at an acceptable level of risk to organizational operations, organizational assets, individuals, other organizations, and the nation.",OG,4,17,0.23529411764705882,1,67,0.014925373134328358,0.37982499999999997,0.4195,0.37305,0.4334,0.41035,0.0893705882352941,0.17692470588235293,0.2640657978374088,similarity_score
